name|entity|chunk_id|count|file
A|MISC|fdbf31d06dd24c39bff6ba287e90417c|1|km_ganguli_translation_1.csv
ADI|MISC|cbd21b5b589e40199ca93597935e0ba7|1|km_ganguli_translation_1.csv
ADI|MISC|eee26bdf62c44c25b47ca7657f649a87|1|km_ganguli_translation_1.csv
ADI|MISC|f5448457a84c4faf9ae2e5ddae8f2683|1|km_ganguli_translation_1.csv
Abhaya|PER|9c8633e60ea6483a8269c89adfd437c1|1|km_ganguli_translation_1.csv
Abhaya|PER|f83a6030047946ba8f614270fc829009|1|km_ganguli_translation_1.csv
Abhijit|PER|0a7b9fa02ebb4e28bc6d67148c13e43d|1|km_ganguli_translation_1.csv
Abhimanyu|PER|3a95b44864a94c909cb75d9997c3765f|1|km_ganguli_translation_1.csv
Abhimanyu|PER|45d32b141ba140ad95a106a19ef8a27e|1|km_ganguli_translation_1.csv
Abhimanyu|PER|4aa954b1e58c4c7aba7f556133701e43|1|km_ganguli_translation_1.csv
Abhimanyu|PER|7b642004839a48d793f17dd0b7d0dab2|3|km_ganguli_translation_1.csv
Abhimanyu|PER|8a93945b2e6546f8a8802a9b0cce3229|1|km_ganguli_translation_1.csv
Abhimanyu|PER|8bbdeab3230a426db571d7324fc84a6b|2|km_ganguli_translation_1.csv
Abhimanyu|PER|931247b417644aabbda94fc3eb5f6b6e|1|km_ganguli_translation_1.csv
Abhimanyu|PER|a0a05db3ca2f4481916cc8b1bff1e3d5|1|km_ganguli_translation_1.csv
Abhimanyu|PER|a436b76408ab4f4cb8517cce036b617b|1|km_ganguli_translation_1.csv
Abhimanyu|PER|ad3afbeedcca4390b6eb7db24f9d7b48|2|km_ganguli_translation_1.csv
Abhimanyu|PER|c2075b77dbce4376803990f4c95fb1d7|1|km_ganguli_translation_1.csv
Abhimanyu|PER|cbdf7674dcf04ec5836cc086f3fbfc27|1|km_ganguli_translation_1.csv
Abhimanyu|PER|eadd7f711e8747ee89e50c5519904964|1|km_ganguli_translation_1.csv
Abhiru|PER|4812f30409c2446d9fe30c3390e7091d|1|km_ganguli_translation_1.csv
Abikshit|PER|eec74d52a8b5472b8d739fb12a19030a|1|km_ganguli_translation_1.csv
Achyuta|PER|3bc1381274a247c5bf31408587fa8bf8|1|km_ganguli_translation_1.csv
Achyuta|PER|3d6b306491ab4f0d88f63cb259d94408|1|km_ganguli_translation_1.csv
Achyuta|PER|68f89ede77ae4085aba0277d809e4ed2|1|km_ganguli_translation_1.csv
Achyuta|PER|c7adee6aecfd423f87e3d470f3cbcd52|1|km_ganguli_translation_1.csv
Adharma|PER|b42f7b77355843e9ba2d5694b9f50bf8|3|km_ganguli_translation_1.csv
Adhiraja|PER|c280b629e1e94405870568064ca1a578|1|km_ganguli_translation_1.csv
Adhiratha|PER|edf2ffa9c0d044c6ae03b35bb7504464|1|km_ganguli_translation_1.csv
Adhvaryus|MISC|75cb4574d2d64ff0a0cee3b30640b87c|1|km_ganguli_translation_1.csv
Adhyatma|MISC|d116549616314eb5b1023c1c45016e5a|1|km_ganguli_translation_1.csv
Adhyatma|MISC|e99cb793fa6144c39fcc2ca85c7d8933|1|km_ganguli_translation_1.csv
Adi|MISC|0151f5087de2418fa787fceef4585f13|1|km_ganguli_translation_1.csv
Adi|MISC|0318608b05064bacbff0c83266110cb4|1|km_ganguli_translation_1.csv
Adi|MISC|0f1fe494185249bdab5ff34d9eae28ab|1|km_ganguli_translation_1.csv
Adi|MISC|14155dbb854446b5845a717104caac16|1|km_ganguli_translation_1.csv
Adi|MISC|1c5d25d4d9044c1e95c31594b95713ee|1|km_ganguli_translation_1.csv
Adi|MISC|2c18046cd0a641559c91eb9e04f08ce0|1|km_ganguli_translation_1.csv
Adi|MISC|3061d4c8ce464e929f75679a1cdb1949|1|km_ganguli_translation_1.csv
Adi|MISC|37d7563e2f714232ae5d2a4047940079|1|km_ganguli_translation_1.csv
Adi|MISC|3c8d12cc774948a0917837337a29c9d2|1|km_ganguli_translation_1.csv
Adi|MISC|43ad59021f5f469497934d26bb393405|1|km_ganguli_translation_1.csv
Adi|MISC|5233dc0bf3b24dfcb9b7f338be57e7ca|1|km_ganguli_translation_1.csv
Adi|MISC|5a78aa3833684cd480a0d0b09ba5efc7|1|km_ganguli_translation_1.csv
Adi|MISC|621a8a47dc8244b6bcc7645b44dee5e4|1|km_ganguli_translation_1.csv
Adi|MISC|664dd3a80117478a8f25ce5a8823cae6|1|km_ganguli_translation_1.csv
Adi|MISC|6b4b3a7bf2f34741910ba8b3118bcccb|1|km_ganguli_translation_1.csv
Adi|MISC|6dec93d6a1a2447ba24a6b6d255bab7a|1|km_ganguli_translation_1.csv
Adi|MISC|733a30aa58aa4d2fba55ee8102821ea4|1|km_ganguli_translation_1.csv
Adi|MISC|7b30cf545f0e49dd98c2b2a4128b9227|1|km_ganguli_translation_1.csv
Adi|MISC|86b0e22501804b95aa9d1ce1d44d4ab0|1|km_ganguli_translation_1.csv
Adi|MISC|8775924704c148519c3d19ab3c6b0510|1|km_ganguli_translation_1.csv
Adi|MISC|8f6cdecb57ee4fb6905cdaa1fcc98da3|1|km_ganguli_translation_1.csv
Adi|MISC|9208a7e0824a4df8843d70cb8c3da61c|1|km_ganguli_translation_1.csv
Adi|MISC|95ccccfb86b84787b2deed81eef335b8|1|km_ganguli_translation_1.csv
Adi|MISC|97bb4797ceca4a54a5aedfb8c67cbf4c|1|km_ganguli_translation_1.csv
Adi|MISC|97f02163003c405e883cd5316a3d0406|1|km_ganguli_translation_1.csv
Adi|MISC|985712d1a52f4816a100ea1041bd0d8e|1|km_ganguli_translation_1.csv
Adi|MISC|9c9fe51d71bd4dfc9911791d4961b470|1|km_ganguli_translation_1.csv
Adi|MISC|9ffa4cb6284e425bb89803b2ff9a8568|1|km_ganguli_translation_1.csv
Adi|MISC|bf55416ae089485d94eb35b687b02fd7|1|km_ganguli_translation_1.csv
Adi|MISC|c734f1c4118b4120a57c7318ce55536f|1|km_ganguli_translation_1.csv
Adi|MISC|d3e3215c5d994791855d956f95dec8a9|1|km_ganguli_translation_1.csv
Adi|MISC|d940ce8f242345c99aaa7f9c0fa418d6|1|km_ganguli_translation_1.csv
Adi|MISC|dd8c527432d540c9a86e643c6d929c43|1|km_ganguli_translation_1.csv
Adi|MISC|df6b29168faf4bb5bc36ece74c1f196c|1|km_ganguli_translation_1.csv
Adi|MISC|f3dc30f15bc5405e8334528b1df51db2|1|km_ganguli_translation_1.csv
Adi|PER|01eb31dfaf724a84adbc0b73a5c9b473|1|km_ganguli_translation_1.csv
Aditi|PER|0c6568a68571445ea65b8b583aee5c25|1|km_ganguli_translation_1.csv
Aditi|PER|58c15396701042faa37e9cfe577289ef|2|km_ganguli_translation_1.csv
Aditi|PER|5aa790304f134f639946d839025d4f91|1|km_ganguli_translation_1.csv
Aditi|PER|7e7ebbff27f44327bb454822553cec0b|2|km_ganguli_translation_1.csv
Aditi|PER|7f77f01198ff41ce83777007d0a17f2a|2|km_ganguli_translation_1.csv
Aditi|PER|b19fe318e34947eb83792869512c6319|1|km_ganguli_translation_1.csv
Aditya|PER|cf07e9d1feee47b1a7274ccdd654b07c|1|km_ganguli_translation_1.csv
Aditya|PER|e77d7466f7854140a9fb51779c110a8d|1|km_ganguli_translation_1.csv
Adityaketu|PER|9c8633e60ea6483a8269c89adfd437c1|1|km_ganguli_translation_1.csv
Adityaketu|PER|f83a6030047946ba8f614270fc829009|1|km_ganguli_translation_1.csv
Adityas|MISC|4a81c4cc4ff4416593ddf76851e2ce39|1|km_ganguli_translation_1.csv
Adityas|MISC|5aa790304f134f639946d839025d4f91|2|km_ganguli_translation_1.csv
Adityas|MISC|65394ddb9e874464a9dcd0b8631e205d|1|km_ganguli_translation_1.csv
Adityas|MISC|6bd52354f4f3401699018ba5dade1c14|1|km_ganguli_translation_1.csv
Adityas|MISC|7f77f01198ff41ce83777007d0a17f2a|1|km_ganguli_translation_1.csv
Adityas|MISC|98c4444a6c254646827643c838577436|1|km_ganguli_translation_1.csv
Adityas|MISC|c26b3cc0d7cc449b92586a12e3d503a4|1|km_ganguli_translation_1.csv
Adityas|MISC|c7eaaabee01c48718ef4085960675b11|1|km_ganguli_translation_1.csv
Adityas|PER|86a42e9ab7da44aea148f027eecdddaf|1|km_ganguli_translation_1.csv
Adityas|PER|c40ecefc691141b4a04d5a5f66838f24|1|km_ganguli_translation_1.csv
Adivansavatara|PER|664dd3a80117478a8f25ce5a8823cae6|1|km_ganguli_translation_1.csv
Adivansavatarana|MISC|b88b9166dd13447f851fc05b1a4ae69c|1|km_ganguli_translation_1.csv
Adrika|PER|1eec00c17b17458f9986942623670060|2|km_ganguli_translation_1.csv
Adrika|PER|65394ddb9e874464a9dcd0b8631e205d|1|km_ganguli_translation_1.csv
Adrisyanti|PER|88bf93a77f554488a9323fa58fa94768|1|km_ganguli_translation_1.csv
Adrisyanti|PER|a2e7355e2b064d94a039bf1fda92fdc0|3|km_ganguli_translation_1.csv
