name|entity|chunk_id|count|file
Sukra|PER|cid_cid_b5b0f026e20e40fd898674d6c6ca2701|1|km_ganguli_translation_1.csv
Vaisampayana|PER|cid_cid_bf40dfe8bfe74c30b57cd1975f3b981a|1|km_ganguli_translation_1.csv
Narada|PER|cid_cid_d017c7d979214b36af0eb0e7e4731b39|1|km_ganguli_translation_1.csv
Sauti|PER|cid_cid_c6d26b15570e4a7492fe722239c55bf6|1|km_ganguli_translation_1.csv
UGRASRAVA|MISC|cid_cid_079d7bce825445eaae4a620c33f36da0|1|km_ganguli_translation_1.csv
Yanasaddhi|MISC|cid_cid_57fa9799b31a4fd4bb69be6852a37009|1|km_ganguli_translation_1.csv
Brahman|PER|cid_cid_086fbead285741909a86a87f41adf5af|1|km_ganguli_translation_1.csv
Death|MISC|cid_cid_6f21295f577b4ba284a72c9a09d48151|1|km_ganguli_translation_1.csv
Salya|PER|cid_cid_6b052cde0c06438e96259e4ee3c3c62b|1|km_ganguli_translation_1.csv
Surasena|PER|cid_cid_5205f84a7b6c465ebf8c604704292c54|1|km_ganguli_translation_1.csv
Vasuki|PER|cid_cid_08b66e24e4924dcfbad55666aafabaf3|1|km_ganguli_translation_1.csv
Yudhishthira|PER|cid_cid_72d68452fcd849368e1a1cc407c384ea|1|km_ganguli_translation_1.csv
 Chief of the serpents|MISC|cid_cid_ec30b04410be4ae58ca39ae259fbc8fd|1|km_ganguli_translation_1.csv
panchaya|MISC|cid_cid_52d15257ceb14639ad587a368b70cfba|1|km_ganguli_translation_1.csv
A|MISC|cid_cid_26ae46aba5694796910a1ff451898d8d|1|km_ganguli_translation_1.csv
A|MISC|cid_cid_2769e85b7712468bb88f93fc709ce054|1|km_ganguli_translation_1.csv
A|MISC|cid_cid_74bc3f7c37bc4e5fb1ea4a28f10d9a4b|3|km_ganguli_translation_1.csv
A|MISC|cid_cid_d017c7d979214b36af0eb0e7e4731b39|1|km_ganguli_translation_1.csv
A|ORG|cid_cid_3962a1a1668c41408b9511256aefee91|1|km_ganguli_translation_1.csv
A Kshatriya|MISC|cid_cid_e196510abcc34fff927abc69e2668737|1|km_ganguli_translation_1.csv
A Muni|MISC|cid_cid_c49c1f37562d4d05808df4a3589a9e96|1|km_ganguli_translation_1.csv
A. Barth|PER|cid_cid_2660871bfde44999aba0b91393a9de23|1|km_ganguli_translation_1.csv
ADI PARVA|MISC|cid_cid_9a4df8ea4cc2429f9461f9cb3240d641|1|km_ganguli_translation_1.csv
Abhaya|PER|cid_cid_0c065dec9270499c898daf4ab2a13bc8|1|km_ganguli_translation_1.csv
Abhaya|PER|cid_cid_62591ddccc9a49ad8620b4d592a54a7e|1|km_ganguli_translation_1.csv
Abhijit|PER|cid_cid_0fec308a52cb45fab18a8727640393cb|1|km_ganguli_translation_1.csv
Abhimanyu|PER|cid_cid_2b80781881244b8e8b32abf070f49dda|1|km_ganguli_translation_1.csv
Abhimanyu|PER|cid_cid_38c55ac821d84f9f8aa59403e9043bfd|1|km_ganguli_translation_1.csv
Abhimanyu|PER|cid_cid_57fa9799b31a4fd4bb69be6852a37009|1|km_ganguli_translation_1.csv
Abhimanyu|PER|cid_cid_6b052cde0c06438e96259e4ee3c3c62b|2|km_ganguli_translation_1.csv
Abhimanyu|PER|cid_cid_79e51519c6fa4a2c88c65a9c49e479b1|1|km_ganguli_translation_1.csv
Abhimanyu|PER|cid_cid_994517a20ec5473b8205a84bb2767eab|3|km_ganguli_translation_1.csv
