name|entity|chunk_id|count|file
Narada|PER|cid_cid_78c4942e991f4b6999854828ee044f5c|1|km_ganguli_translation_5.csv
Dhritarashtra|PER|cid_cid_fef29cdb30a14a109cf662928ce97dde|1|km_ganguli_translation_5.csv
Sanat-sujata|PER|cid_cid_31bb76a2ec3e461d95f462d48fb17d30|1|km_ganguli_translation_5.csv
Agastya|PER|cid_cid_be0974d6a9f449da81fc89f5995b4647|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_30752d1e11624b9b89ef157b40a12563|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_3576029394cf41e2a45aa1532edac651|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_392c385ba9734c4f889aeea419d056c1|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_44dbcfa0628649ac88e4a184e4370cc3|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_580f6d1a0f744084804922932cae7d8f|2|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_674b100f84c74abfaafd682b600f492b|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_7942ba64ea044258a0360fd87381f6b0|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_b5fa13e771f14a32bab3bc2952b40b75|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_c59d655af3124ca086eaacec04233113|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_dffe0976e30b42d0866e6aed5750590d|1|km_ganguli_translation_5.csv
Bhishma|PER|cid_cid_ebaf440e409e481fbe72747169c6ab14|1|km_ganguli_translation_5.csv
Garuda|PER|cid_cid_6bcd0232da5348e9bb7f550f282a192f|1|km_ganguli_translation_5.csv
Garuda|PER|cid_cid_78678e8162ed49bfb5599e9190d69945|1|km_ganguli_translation_5.csv
Garuda|PER|cid_cid_b2113a213ffa493c9a43c8088f448904|1|km_ganguli_translation_5.csv
Garuda|PER|cid_cid_c4bb12d56c694cd7b2e6108fd50bb21c|1|km_ganguli_translation_5.csv
Indra|PER|cid_cid_be0974d6a9f449da81fc89f5995b4647|1|km_ganguli_translation_5.csv
Karna|PER|cid_cid_23aefeae50754c5d97baec03d718c278|1|km_ganguli_translation_5.csv
Narada|PER|cid_cid_18395f7f26474c8f84f855a0e029b0cc|1|km_ganguli_translation_5.csv
Narada|PER|cid_cid_2f9f6197aa154c14b4ebaab690d1ff74|1|km_ganguli_translation_5.csv
Narada|PER|cid_cid_354213f05cfd4acebe59396b24483439|1|km_ganguli_translation_5.csv
Narada|PER|cid_cid_419b12dba2ad4967ac2563b234447c44|1|km_ganguli_translation_5.csv
Narada|PER|cid_cid_9e1f430c6a27443fad38f448db502bb8|1|km_ganguli_translation_5.csv
Sachi|PER|cid_cid_547138a4ee69485daa9775c889214c64|1|km_ganguli_translation_5.csv
Vasudeva|PER|cid_cid_84af4366572e4b129eadd7f6833e6434|1|km_ganguli_translation_5.csv
Vidula|PER|cid_cid_5edd123c9cee42b6ac28af37d261be77|1|km_ganguli_translation_5.csv
Draupadi|PER|cid_cid_cb1e526f5b484a688d7bbf7dad53a988|1|km_ganguli_translation_5.csv
Vishnu|PER|cid_cid_419b12dba2ad4967ac2563b234447c44|1|km_ganguli_translation_5.csv
su|PER|cid_cid_f8b48ffe1c9f4fd8a731e08c01f65908|1|km_ganguli_translation_5.csv
A|MISC|cid_cid_546f3d132a2a43cca48708018d5b3339|1|km_ganguli_translation_5.csv
A|MISC|cid_cid_5cbd1c78183745b0b259b374d23fefc5|1|km_ganguli_translation_5.csv
A|MISC|cid_cid_c00a95f9fd58434490fc542796282db9|1|km_ganguli_translation_5.csv
Abhimanyu|PER|cid_cid_133f46f09ba3488e8e34fc948a8525dd|2|km_ganguli_translation_5.csv
