name|entity|chunk_id|count|file
Bhishma|PER|cid_cid_4fe90397d41d47cca79ea611402cf02c|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_7455d89b68e34eafaf359bb531e127a2|1|km_ganguli_translation_12.csv
Namuchi|PER|cid_cid_1c8ee0e879634528a5431c667e145b7d|1|km_ganguli_translation_12.csv
Narada|PER|cid_cid_5cc0a49ff04948de9ddf9f3a97efa4da|1|km_ganguli_translation_12.csv
Narada|PER|cid_cid_8ebe1b12f51e4b048a662998fb79fc98|1|km_ganguli_translation_12.csv
Vyasa|PER|cid_cid_539cde16c28449ebb8153ac9929a1698|1|km_ganguli_translation_12.csv
Vyasa|PER|cid_cid_a227cc6b39ee4ed484d0f5fe53220d3d|1|km_ganguli_translation_12.csv
Vyasa|PER|cid_cid_ab0055d33dfb4395b70dae47def24120|1|km_ganguli_translation_12.csv
Vyasa|PER|cid_cid_fbd4ea0755074a47932751e734f7bc24|1|km_ganguli_translation_12.csv
Arjuna|PER|cid_cid_80d4892bc30b4620b73ff2fdc58e7f8c|1|km_ganguli_translation_12.csv
Bhimasena|PER|cid_cid_2eb313c8ec854f5392bda18bae8505f4|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_011c8271d7bf46c4a7d8cedd0607ea03|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_01462717644f45349df830b7085a7079|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_055f1fb95e6e40df936c1f592e210182|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_061fb52e1fe64dc29d4f1dd5955003f9|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_0645bc540e8c4f8ca737471e2acc51bb|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_089fcf6483cc4c28aed778ead36ef523|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_09381582d21940eaaff9ec21321d49e4|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_0966c225a3714ff685d9c29c7c2834a5|1|km_ganguli_translation_12.csv
Bhishma|PER|cid_cid_09e47fbc030a4ea086b2ab01b4dfdef0|1|km_ganguli_translation_12.csv
