name|entity|chunk_id|count|file
Ahalya|PER|cid_cid_da190e12fd1447569d3727353468bfa6|3|km_ganguli_translation_14.csv
Arjuna|PER|cid_cid_805e183c1b034d63a1616bd1cbd59a95|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_0a3e4aea25e245a78d3b7349bdaadf39|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_14d66941be2d43dfafe1613a025d8863|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_1e5ddbaff8744b039239bfed1427a16d|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_4a8faa7770f4430e9e47f10599d0e433|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_c1de58f6ebce451b88f2d20fbce77259|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_c448440c23c140a7861d6e7450621da0|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_c7e103e7f59242bebbaf39c3a9441ce9|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_ddf7d85ad0ac438f8f83713e106b351e|1|km_ganguli_translation_14.csv
Brahma|PER|cid_cid_f15bac6cb88a42c39de7609225c8f9c7|1|km_ganguli_translation_14.csv
Saudasa|PER|cid_cid_232fe3a043c9428084608d38c1d57106|3|km_ganguli_translation_14.csv
Saudasa|PER|cid_cid_f5cd6ebbf60340cc897efa8cbe0725f8|1|km_ganguli_translation_14.csv
Utanka|PER|cid_cid_232fe3a043c9428084608d38c1d57106|1|km_ganguli_translation_14.csv
Utanka|PER|cid_cid_7e50446a00684d4f858a5046d88f7fd5|1|km_ganguli_translation_14.csv
Utanka|PER|cid_cid_d5172318024e4e4db9055c47bf0984b2|1|km_ganguli_translation_14.csv
Utanka|PER|cid_cid_f5cd6ebbf60340cc897efa8cbe0725f8|2|km_ganguli_translation_14.csv
Vasudeva|PER|cid_cid_d5172318024e4e4db9055c47bf0984b2|1|km_ganguli_translation_14.csv
Vasudeva|PER|cid_cid_ee15d469eb83456ebbe0377a5b3f46a7|1|km_ganguli_translation_14.csv
Vasudeva|PER|cid_cid_ff979e7066fb44cfb63f0f47ecdba44a|1|km_ganguli_translation_14.csv
Vyasa|PER|cid_cid_4ee0b69133ca4747b45fe227455d63ae|1|km_ganguli_translation_14.csv
Vyasa|PER|cid_cid_f00cba11fc7b4f29b35a65d1a2f3eabf|1|km_ganguli_translation_14.csv
Mahadeva|PER|cid_cid_7f9b764f12df4afc9694050d60aac43a|1|km_ganguli_translation_14.csv
 THE MAHABHARATA ASWAMEDHA PARVA|MISC|cid_cid_8124ec689d5442ceab4a64eb03511160|1|km_ganguli_translation_14.csv
Abhimanyu|MISC|cid_cid_f55d7403f67448b38c2b906eddb760a6|1|km_ganguli_translation_14.csv
Abhimanyu|PER|cid_cid_447f3c66917a430b9df0698af48b00f9|1|km_ganguli_translation_14.csv
Abhimanyu|PER|cid_cid_4d4783b250c14e1bac60242868f5f759|1|km_ganguli_translation_14.csv
Abhimanyu|PER|cid_cid_67d7b10ac1d5426bbfe53317d011ccac|3|km_ganguli_translation_14.csv
Abhimanyu|PER|cid_cid_c1f4d87003894648a40120a8496bb932|1|km_ganguli_translation_14.csv
Abhimanyu|PER|cid_cid_ed098fc64d764561a4d75033a00c721b|1|km_ganguli_translation_14.csv
Abhimanyu|PER|cid_cid_f55d7403f67448b38c2b906eddb760a6|2|km_ganguli_translation_14.csv
Adharyu|MISC|cid_cid_d5172318024e4e4db9055c47bf0984b2|1|km_ganguli_translation_14.csv
Adhwaryu|MISC|cid_cid_448bb59d077d4f05b70dd1d55610e6bb|3|km_ganguli_translation_14.csv
Adhwaryyus|MISC|cid_cid_0fb7be7ed28d4464bbf0022fbf3b6b14|1|km_ganguli_translation_14.csv
Adhyatma|MISC|cid_cid_f9ed221fa039412d968895838b00d924|1|km_ganguli_translation_14.csv
Adhyatma|PER|cid_cid_d5172318024e4e4db9055c47bf0984b2|1|km_ganguli_translation_14.csv
Aditya|MISC|cid_cid_0b8c28ff6d304bedb6a9345fc0465dd0|1|km_ganguli_translation_14.csv
