name|entity|chunk_id|count|file
 Viprachitti|PER|cid_cid_77f585906631461badc4ac54301176b1|1|km_ganguli_translation_6.csv
Tanganas|MISC|cid_cid_e7369f9b4bfb4218a24d29987e5dd2d4|1|km_ganguli_translation_6.csv
 Davies|PER|cid_cid_4297dfe52a5945f3b0d5c3b3c708e4d7|1|km_ganguli_translation_6.csv
 Davies|PER|cid_cid_84bebc614ac146ee96adab0dc01065e4|1|km_ganguli_translation_6.csv
 THE MAHABHARATA BHISHMA PARVA|MISC|cid_cid_13a1a2c891a146f8a7744f4da9ceb5d5|1|km_ganguli_translation_6.csv
A|MISC|cid_cid_9b20b80a644d49ed867d651d74c5de88|1|km_ganguli_translation_6.csv
A Kshatriya|MISC|cid_cid_6e1be9888e5e4c389fae03ff48c1f29d|1|km_ganguli_translation_6.csv
Abhighatas|MISC|cid_cid_d356aa410244448bbff017c6f18fe4be|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_00d5a224205541489a7ceaf85e4b0f99|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_019309dcd2854b78ba60ae03a32340ba|5|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_05f62c6b644d40efb1f17ccb53bac025|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_19ca37f6c1ef464da82fa6375cca7fcb|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_281accbeafd24e8f929c5c4dc605a493|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_2af11817237642dc8d998d81e48f6a2a|3|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_2b6d0140220e46aa9f489cf32d846b48|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_302aadd0ee2d444184109dd5b4af1d04|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_3bdf62fe5bf449f3bdd0e37f3e106188|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_583114c48cbd4b34937c623d00ae9432|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_5cc6a25df42444a38dae63b829d15034|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_7a8954f00e194ec5b3e6a604f09e1966|3|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_8a40727ceef64acf9e3a34ec5de36a1c|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_93479480bf4b442389d17c8860787dda|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_9549bb0ffc4f438787b68de1743419bc|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_99ac6976554644b1b622edc4e7b8f4ce|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_a2056eee85874911bcc2b39857e20e75|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_aa9c02827a684fcc8bb0c573221d7568|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_ca2b8e7f83b44d2ab3fc685b0e302b49|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_d2b0fd2fd07d4baf98c053a6c5bfd684|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_d82fa8cebb0a4aaea05b8816795c28a7|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_d94615281d894e5f925e459c60d980a9|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_e624f60c500248b58cfe1f0901864580|2|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_ec5053ba846948a7a9c32bfa3ed59a01|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_ece8640419b7414d91accc98c86a940f|1|km_ganguli_translation_6.csv
Abhimanyu|PER|cid_cid_fb26369c8e454d348b526b6418a24bd1|3|km_ganguli_translation_6.csv
Abhinitas|MISC|cid_cid_9549bb0ffc4f438787b68de1743419bc|1|km_ganguli_translation_6.csv
Abhishahas|MISC|cid_cid_4a8b5143baee48f39e57dc545151f623|1|km_ganguli_translation_6.csv
Action|MISC|cid_cid_ff65fd5044bf4c8c8659c5cbcfc7a699|1|km_ganguli_translation_6.csv
Actor|MISC|cid_cid_ff65fd5044bf4c8c8659c5cbcfc7a699|1|km_ganguli_translation_6.csv
Adhibhuta|MISC|cid_cid_d0577732861d49a0a1d01b81d754d889|1|km_ganguli_translation_6.csv
Adhibhuta|MISC|cid_cid_d73be72e840d4f90a5165ee02afcc718|1|km_ganguli_translation_6.csv
Adhidaiva|MISC|cid_cid_d0577732861d49a0a1d01b81d754d889|1|km_ganguli_translation_6.csv
Adhidaiva|MISC|cid_cid_d73be72e840d4f90a5165ee02afcc718|1|km_ganguli_translation_6.csv
Adhiratha|PER|cid_cid_37ef61ac3e854ef98af615649db65a27|1|km_ganguli_translation_6.csv
Adhiyajna|MISC|cid_cid_d73be72e840d4f90a5165ee02afcc718|1|km_ganguli_translation_6.csv
Adhiyajna|PER|cid_cid_d0577732861d49a0a1d01b81d754d889|1|km_ganguli_translation_6.csv
Adhyatma|MISC|cid_cid_d0577732861d49a0a1d01b81d754d889|2|km_ganguli_translation_6.csv
Adhyatma|MISC|cid_cid_d73be72e840d4f90a5165ee02afcc718|1|km_ganguli_translation_6.csv
Adhyatman|MISC|cid_cid_786fa361ed244c0994b7e7bf5fed9088|1|km_ganguli_translation_6.csv
Adhyatman|MISC|cid_cid_9b20b80a644d49ed867d651d74c5de88|1|km_ganguli_translation_6.csv
Adhyatman|MISC|cid_cid_de54f63dacf44887ab3ac2b7a50e3605|1|km_ganguli_translation_6.csv
Agni|PER|cid_cid_19ca37f6c1ef464da82fa6375cca7fcb|1|km_ganguli_translation_6.csv
Agni|PER|cid_cid_74851ec1c4e14e26b0ae6cdc25d541cb|1|km_ganguli_translation_6.csv
Agni|PER|cid_cid_f003f9983b644715a1055e4654a2bd45|1|km_ganguli_translation_6.csv
Aindra|MISC|cid_cid_9217991e0e4043bdb41d9c016536a2f9|1|km_ganguli_translation_6.csv
Air|MISC|cid_cid_8f6e65c55b2a4421a22eca82b649360d|1|km_ganguli_translation_6.csv
Air|MISC|cid_cid_ff65fd5044bf4c8c8659c5cbcfc7a699|1|km_ganguli_translation_6.csv
Airavat|LOC|cid_cid_ee449605ed0f42689b599c117b9a3f70|1|km_ganguli_translation_6.csv
Airavat|PER|cid_cid_fc81464d8b4f431c8fed984f857802cf|1|km_ganguli_translation_6.csv
Airavata|MISC|cid_cid_8f6e65c55b2a4421a22eca82b649360d|1|km_ganguli_translation_6.csv
Airavata|MISC|cid_cid_93479480bf4b442389d17c8860787dda|1|km_ganguli_translation_6.csv
Airavata|PER|cid_cid_076b3963c4694c04969e032240717861|1|km_ganguli_translation_6.csv
Airavata|PER|cid_cid_b0cab4c08c974116820fa3943a68cd04|1|km_ganguli_translation_6.csv
Ajamida|MISC|cid_cid_d940f97b0b65417abd1653a739152470|1|km_ganguli_translation_6.csv
Ajatasatru|PER|cid_cid_2f54eb85a7ac4594a10d1ed345903ec8|1|km_ganguli_translation_6.csv
Akshauhini|MISC|cid_cid_e73f03c235984e09828e57c270003d1d|2|km_ganguli_translation_6.csv
Akshauhinis|MISC|cid_cid_acf5b510bb6c4d92a293b4adab52d34c|1|km_ganguli_translation_6.csv
Akshauhinis|MISC|cid_cid_f76cbfac360f4016af2a3d5480900c1a|1|km_ganguli_translation_6.csv
Alamvusha|PER|cid_cid_18405df605e64bca8a5d5655400cbc10|1|km_ganguli_translation_6.csv
Alamvusha|PER|cid_cid_2af11817237642dc8d998d81e48f6a2a|3|km_ganguli_translation_6.csv
Alamvusha|PER|cid_cid_456d4b466b494865804ae1b60439409a|1|km_ganguli_translation_6.csv
Alamvusha|PER|cid_cid_8b7ce6cf823446dcbc689807ecae2e95|1|km_ganguli_translation_6.csv
Alamvusha|PER|cid_cid_fa7214d06b4d4795933fe5a885bcac73|1|km_ganguli_translation_6.csv
Alas|MISC|cid_cid_e38a62f2d6754a87b9f050ecfa1eea1b|1|km_ganguli_translation_6.csv
Alidas|MISC|cid_cid_e7369f9b4bfb4218a24d29987e5dd2d4|1|km_ganguli_translation_6.csv
All|MISC|cid_cid_ff65fd5044bf4c8c8659c5cbcfc7a699|1|km_ganguli_translation_6.csv
All-existent|MISC|cid_cid_2bad11d1dbf4421a843a16ecc9e53ac0|1|km_ganguli_translation_6.csv
All-pervading|MISC|cid_cid_12d41a983bd945cdb85ba647ef1c6b14|1|km_ganguli_translation_6.csv
Amaravati|PER|cid_cid_6e1be9888e5e4c389fae03ff48c1f29d|1|km_ganguli_translation_6.csv
Ambika|PER|cid_cid_2bbbc3aca0234a858e7a18c463fa46a1|1|km_ganguli_translation_6.csv
Amrita|MISC|cid_cid_17b70057a3254f3ebca83ce40e26b3a6|2|km_ganguli_translation_6.csv
Amvarisha|PER|cid_cid_3f9a827f9b1d495e9d117023e1f22715|1|km_ganguli_translation_6.csv
Amvashta|PER|cid_cid_2b6d0140220e46aa9f489cf32d846b48|1|km_ganguli_translation_6.csv
Amvashtas|MISC|cid_cid_4a8b5143baee48f39e57dc545151f623|1|km_ganguli_translation_6.csv
An Akritatman|MISC|cid_cid_6ca3523cb7cb49109681a080be0e64b1|1|km_ganguli_translation_6.csv
Anandagiri|PER|cid_cid_5e76a3c510204150adb7c1d8236a6eb5|1|km_ganguli_translation_6.csv
Ananga|PER|cid_cid_07ccb286f56b40caacf31413b719bc0b|1|km_ganguli_translation_6.csv
Ananta|PER|cid_cid_9b20b80a644d49ed867d651d74c5de88|1|km_ganguli_translation_6.csv
Ananta|PER|cid_cid_d41a12b0488a4db38e9cbb46d53ce28a|1|km_ganguli_translation_6.csv
Ananta|PER|cid_cid_ff65fd5044bf4c8c8659c5cbcfc7a699|1|km_ganguli_translation_6.csv
Andhakara|MISC|cid_cid_7d320b37c73f42bdb06aef70a5999dcd|1|km_ganguli_translation_6.csv
Andhakaraka|MISC|cid_cid_7d320b37c73f42bdb06aef70a5999dcd|1|km_ganguli_translation_6.csv
Angada|MISC|cid_cid_ca192d61576b4581b3222e997d8caacd|1|km_ganguli_translation_6.csv
Angara-marishas|MISC|cid_cid_e7369f9b4bfb4218a24d29987e5dd2d4|1|km_ganguli_translation_6.csv
Angaraka|LOC|cid_cid_9a0eefcb9e3d45739357490a13bd0afd|1|km_ganguli_translation_6.csv
Angaraka|MISC|cid_cid_9549bb0ffc4f438787b68de1743419bc|1|km_ganguli_translation_6.csv
Angaras|MISC|cid_cid_e7369f9b4bfb4218a24d29987e5dd2d4|1|km_ganguli_translation_6.csv
Angiras|PER|cid_cid_5c0283a7857141a0bd3020d36f883ea5|1|km_ganguli_translation_6.csv
Anu Krishna|MISC|cid_cid_031750ae74904bc19351eb07cab79b95|1|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_00a6db2e05c64408a1c7fd8bc45db580|1|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_7f15185e3eab492aafc054f39813ffe5|1|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_81c915a72764469f8bca7210775b0f8a|2|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_a52446002fdf4d7abeeb9b7326065fcf|3|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_c7513e2188404a70a562e9a248e5215e|1|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_c8a195bced1f49c09dd8d64846d21588|1|km_ganguli_translation_6.csv
Anuvinda|PER|cid_cid_e852b105ee014cebaccd5a4f95067bf1|1|km_ganguli_translation_6.csv
Aparvani|MISC|cid_cid_b75f1a0cd9ce49fcbe151016c8eac23e|1|km_ganguli_translation_6.csv
Aparyaptam|MISC|cid_cid_6080d421ee4341de9ba04317d0c77121|1|km_ganguli_translation_6.csv
Apohanam|MISC|cid_cid_6ca3523cb7cb49109681a080be0e64b1|1|km_ganguli_translation_6.csv
Aprabhinna|MISC|cid_cid_9549bb0ffc4f438787b68de1743419bc|1|km_ganguli_translation_6.csv
Apsaras|MISC|cid_cid_8f6e65c55b2a4421a22eca82b649360d|2|km_ganguli_translation_6.csv
Apsaras|PER|cid_cid_17b70057a3254f3ebca83ce40e26b3a6|1|km_ganguli_translation_6.csv
Aratta|PER|cid_cid_fc81464d8b4f431c8fed984f857802cf|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_011a8faffe004698928477ff18576393|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_019309dcd2854b78ba60ae03a32340ba|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_031750ae74904bc19351eb07cab79b95|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_12d41a983bd945cdb85ba647ef1c6b14|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_159a80accdba4204a4874cc84b064647|4|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_18405df605e64bca8a5d5655400cbc10|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_19ca37f6c1ef464da82fa6375cca7fcb|3|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_1b0b846fdabe4bf9ababc0f3d21c5090|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_1ddf617d2b324f44a2ef4a821ca0f3ed|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_1f99471b363349cfbf0b9888916bd7bd|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_24048a515112450b9512c037cdadce2f|1|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_27742c5f02824781a95fcbad38a28dd4|2|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_2af11817237642dc8d998d81e48f6a2a|2|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_2b6d0140220e46aa9f489cf32d846b48|2|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_2c7eba37e1b54694940a028b8658200c|4|km_ganguli_translation_6.csv
Arjuna|PER|cid_cid_2e172638a7b24cf5a149b640b57f644a|1|km_ganguli_translation_6.csv
