name|entity|chunk_id|count|file
Karna|PER|cid_cid_c34200ac97bf4e0a9541d2c6bdd0efc1|1|km_ganguli_translation_2.csv
Sanjaya|PER|cid_cid_c98367e702784ca8bd68255ca8ecf259|1|km_ganguli_translation_2.csv
Vaisampayana|PER|cid_cid_7ad8e416740b443e836698049dbc9f95|1|km_ganguli_translation_2.csv
Vasudeva|PER|cid_cid_66b89f546e4645329843464c9038f8db|1|km_ganguli_translation_2.csv
Narada|PER|cid_cid_45699b09f9aa4d11b1b145340986ab39|1|km_ganguli_translation_2.csv
Sisupala|PER|cid_cid_259531865be346cfb6bc086a88ddba21|1|km_ganguli_translation_2.csv
Drona|PER|cid_cid_c34200ac97bf4e0a9541d2c6bdd0efc1|1|km_ganguli_translation_2.csv
Sukra|PER|cid_cid_98b87497717f4c83a3d1764802bc016f|1|km_ganguli_translation_2.csv
Abhiras|MISC|cid_cid_9e57e756fa954256853b7ec33030c1d9|1|km_ganguli_translation_2.csv
Achala|PER|cid_cid_ff96a0ed46974e10acddb4956f18b8ac|1|km_ganguli_translation_2.csv
Achyuta|MISC|cid_cid_a91ad89ebc4a424cb15e4809dfe71709|2|km_ganguli_translation_2.csv
Achyuta|PER|cid_cid_86df5dc8063341689a09e9f09cc5f824|1|km_ganguli_translation_2.csv
Achyuta|PER|cid_cid_d6be395c103f46f29da1a08afb60e166|1|km_ganguli_translation_2.csv
Adhyaryu|MISC|cid_cid_34922e57b1fd43f6bcb15bd4fb52a650|1|km_ganguli_translation_2.csv
Aditi, Diti, Danu, Surasa, Vinata, Ira, Kalika, Suravi, Devi, Sarama, Gautami|PER|cid_cid_c86fb5249cd54af89f480fcb7f650efc|1|km_ganguli_translation_2.csv
Aditya|PER|cid_cid_b20ed8c386a84da49d4e7570371ff48e|4|km_ganguli_translation_2.csv
Adityas|MISC|cid_cid_c86fb5249cd54af89f480fcb7f650efc|1|km_ganguli_translation_2.csv
Agni|PER|cid_cid_75365a0759084d819b18985501fc7e44|7|km_ganguli_translation_2.csv
Agni|PER|cid_cid_9f25d1b52b0443efb3dd3bee07007373|1|km_ganguli_translation_2.csv
Agni|PER|cid_cid_b8832dc8c52844e580ffb21e091f3200|6|km_ganguli_translation_2.csv
Agnis|MISC|cid_cid_c86fb5249cd54af89f480fcb7f650efc|1|km_ganguli_translation_2.csv
Agnisoma|MISC|cid_cid_c86fb5249cd54af89f480fcb7f650efc|1|km_ganguli_translation_2.csv
Agniswattas|MISC|cid_cid_ef2a283f874a418a935654a0524d3c42|1|km_ganguli_translation_2.csv
Ahuka|PER|cid_cid_8384e9f1243549489e0e6b3b9c8f4110|1|km_ganguli_translation_2.csv
Ahuka, Viprithu, Sada, Sarana, Akrura, Kritavarman|PER|cid_cid_acc47d39a6f44470b3279779ae90b643|1|km_ganguli_translation_2.csv
Aila|PER|cid_cid_23bdce9b58e44dfd9c4a9ab31c3e3cfc|2|km_ganguli_translation_2.csv
Airavana|PER|cid_cid_45699b09f9aa4d11b1b145340986ab39|1|km_ganguli_translation_2.csv
Ajamida|PER|cid_cid_4b07da1b96154fa8a9a4cefd2764d425|1|km_ganguli_translation_2.csv
Ajatasatru|PER|cid_cid_453a3c321eb84db9aebe4cc755207c69|1|km_ganguli_translation_2.csv
Ajatasatru|PER|cid_cid_7b940ee954dd4f389d1c0b1075754669|1|km_ganguli_translation_2.csv
Ajatasatru|PER|cid_cid_fde8a05f27b54e5ba802966ed9b0eb2c|1|km_ganguli_translation_2.csv
Ajatasatru|PER|cid_cid_ffbcca1431634532bfc2974de75f6ec8|1|km_ganguli_translation_2.csv
Akastha|PER|cid_cid_ff96a0ed46974e10acddb4956f18b8ac|1|km_ganguli_translation_2.csv
Akrosa|PER|cid_cid_9e57e756fa954256853b7ec33030c1d9|1|km_ganguli_translation_2.csv
Akrura|PER|cid_cid_8384e9f1243549489e0e6b3b9c8f4110|1|km_ganguli_translation_2.csv
Alaka|LOC|cid_cid_49e1a702d95b4635a8216b57e826fa81|1|km_ganguli_translation_2.csv
Amara|LOC|cid_cid_9e57e756fa954256853b7ec33030c1d9|1|km_ganguli_translation_2.csv
Amvashtas|MISC|cid_cid_9e57e756fa954256853b7ec33030c1d9|1|km_ganguli_translation_2.csv
Amvika|PER|cid_cid_98668bac814740afbd28f8ce78d61e2b|1|km_ganguli_translation_2.csv
Amvika|PER|cid_cid_cff4092bd9fa4c8bbb302eea21ee1923|1|km_ganguli_translation_2.csv
Andhakabhoja|PER|cid_cid_e15f80a5a1cf4aa2acbb7a7a7db4f533|1|km_ganguli_translation_2.csv
