name|entity|chunk_id|count|file
Vyasa|PER|cid_cid_8413fa23e8ca4b89a05b3a6599b693be|1|km_ganguli_translation_10.csv
 Yakshas|MISC|cid_cid_de701fdc289d46ccb9fe8d9e6b2a9270|1|km_ganguli_translation_10.csv
Akshauhinis|MISC|cid_cid_1a2f3add186f445e8c33c416d6d28662|1|km_ganguli_translation_10.csv
Andhaka|MISC|cid_cid_62e32aa58e3d4b0d99db5eba75819522|1|km_ganguli_translation_10.csv
Angirasa|PER|cid_cid_67cfd96bf0fb44768a5bbf47dd9dda4a|1|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_28f1acc65fc04f1aa5224161112b97bb|1|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_2e017e0ce7e348f0bdf55179a35df637|1|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_3ae9af5311ac4d82ac3baa3dcde52c03|1|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_54e57605308f4a14acc59d681039746c|1|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_8413fa23e8ca4b89a05b3a6599b693be|3|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_a06b808c619f43de92dfa0ce692b1e1d|1|km_ganguli_translation_10.csv
Arjuna|PER|cid_cid_a5b25fc8f3854098822913a6afd8e356|1|km_ganguli_translation_10.csv
Artificer|MISC|cid_cid_2e017e0ce7e348f0bdf55179a35df637|1|km_ganguli_translation_10.csv
Ashvattham|PER|cid_cid_bad94e965675449c9bde8381ad66692e|1|km_ganguli_translation_10.csv
Ashvatthama|PER|cid_cid_1a2f3add186f445e8c33c416d6d28662|1|km_ganguli_translation_10.csv
Ashvatthama|PER|cid_cid_1fc6444cf1834c209ec133378b3d2176|2|km_ganguli_translation_10.csv
Ashvatthama|PER|cid_cid_244984f0825e433a9ee610f542369dac|5|km_ganguli_translation_10.csv
Ashvatthama|PER|cid_cid_4f36595aa7db4bddb792678cdd309999|2|km_ganguli_translation_10.csv
Ashvatthama|PER|cid_cid_50918eac0c4f4d34af7227b01ca025f9|1|km_ganguli_translation_10.csv
