name|entity|chunk_id|count|file
Yudhishthira|PER|cid_cid_d1e524f333494fc2a0c32abfad7e52d0|1|km_ganguli_translation_18.csv
Adityas|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Adityas|MISC|cid_cid_ec6457f323f44450a37d0b5cdcdf0c37|1|km_ganguli_translation_18.csv
Agnishtoma|MISC|cid_cid_27972025413b4fdc8b45f57b77602429|1|km_ganguli_translation_18.csv
Angirasa|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|1|km_ganguli_translation_18.csv
Apsaras|MISC|cid_cid_27972025413b4fdc8b45f57b77602429|2|km_ganguli_translation_18.csv
Apsaras|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Arani-parva|MISC|cid_cid_9aaf35b7513d4c5a99808a820f2a92c9|1|km_ganguli_translation_18.csv
Aranyaka-parva|MISC|cid_cid_9aaf35b7513d4c5a99808a820f2a92c9|1|km_ganguli_translation_18.csv
Arjuna|PER|cid_cid_683a30ddc2054e2aaaa6089b92b93626|1|km_ganguli_translation_18.csv
Arjuna|PER|cid_cid_d1e524f333494fc2a0c32abfad7e52d0|2|km_ganguli_translation_18.csv
Ashvinis|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Ashvinis|MISC|cid_cid_e1783554eff842019ef1916106dce414|1|km_ganguli_translation_18.csv
Ashvinis|MISC|cid_cid_ec6457f323f44450a37d0b5cdcdf0c37|1|km_ganguli_translation_18.csv
Astika|PER|cid_cid_fefc844be6e844698065645a56d10eb0|1|km_ganguli_translation_18.csv
Astika-parva|MISC|cid_cid_9aaf35b7513d4c5a99808a820f2a92c9|1|km_ganguli_translation_18.csv
Asuras|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Atiratra|MISC|cid_cid_27972025413b4fdc8b45f57b77602429|1|km_ganguli_translation_18.csv
Atiratra|MISC|cid_cid_c142744d205c4f7390b44f749874db70|1|km_ganguli_translation_18.csv
BOOK 18 Svargarohanika-parva|MISC|cid_cid_e6aebf3236394649944f573a93ea1ee0|1|km_ganguli_translation_18.csv
Beings|MISC|cid_cid_e1783554eff842019ef1916106dce414|1|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_07de967bc97741dcab2c156e3117bd07|1|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_2271395d439a485d9aab0288b584fd92|3|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_27972025413b4fdc8b45f57b77602429|1|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_35e653b045024a8895a426fbfe7a25cf|1|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_5970162c232a422d9f0535037795501f|4|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_9aaf35b7513d4c5a99808a820f2a92c9|1|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_c142744d205c4f7390b44f749874db70|5|km_ganguli_translation_18.csv
Bharata|ORG|cid_cid_9aaf35b7513d4c5a99808a820f2a92c9|1|km_ganguli_translation_18.csv
Bharata|ORG|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|2|km_ganguli_translation_18.csv
Bharata|PER|cid_cid_07de967bc97741dcab2c156e3117bd07|1|km_ganguli_translation_18.csv
Bharata|PER|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Bharata|PER|cid_cid_ec6457f323f44450a37d0b5cdcdf0c37|1|km_ganguli_translation_18.csv
Bharata|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Bhima|PER|cid_cid_683a30ddc2054e2aaaa6089b92b93626|1|km_ganguli_translation_18.csv
Bhima|PER|cid_cid_d1e524f333494fc2a0c32abfad7e52d0|1|km_ganguli_translation_18.csv
Bhimasena|PER|cid_cid_e1783554eff842019ef1916106dce414|1|km_ganguli_translation_18.csv
Bhishma|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|1|km_ganguli_translation_18.csv
Brahma|MISC|cid_cid_fefc844be6e844698065645a56d10eb0|1|km_ganguli_translation_18.csv
Brahma|MISC|cid_cid_e1783554eff842019ef1916106dce414|1|km_ganguli_translation_18.csv
Brahmanas|MISC|cid_cid_27972025413b4fdc8b45f57b77602429|1|km_ganguli_translation_18.csv
Brahmanas|MISC|cid_cid_c142744d205c4f7390b44f749874db70|4|km_ganguli_translation_18.csv
Brahmanas|MISC|cid_cid_fefc844be6e844698065645a56d10eb0|2|km_ganguli_translation_18.csv
Brahmanicide|MISC|cid_cid_35e653b045024a8895a426fbfe7a25cf|1|km_ganguli_translation_18.csv
Brahmanicide|MISC|cid_cid_fefc844be6e844698065645a56d10eb0|1|km_ganguli_translation_18.csv
Bri|LOC|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|1|km_ganguli_translation_18.csv
Chandala|MISC|cid_cid_35e653b045024a8895a426fbfe7a25cf|1|km_ganguli_translation_18.csv
Dakshina|MISC|cid_cid_c142744d205c4f7390b44f749874db70|1|km_ganguli_translation_18.csv
Destroyer|MISC|cid_cid_d1e524f333494fc2a0c32abfad7e52d0|1|km_ganguli_translation_18.csv
Dharma|PER|cid_cid_07de967bc97741dcab2c156e3117bd07|1|km_ganguli_translation_18.csv
Dharma|PER|cid_cid_683a30ddc2054e2aaaa6089b92b93626|1|km_ganguli_translation_18.csv
Dharma|PER|cid_cid_ec6457f323f44450a37d0b5cdcdf0c37|1|km_ganguli_translation_18.csv
Dhrishtaketu|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|1|km_ganguli_translation_18.csv
Dhritarashtra|PER|cid_cid_b359615ed483445f94403bcfb40f3248|1|km_ganguli_translation_18.csv
Dhritarashtra|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|2|km_ganguli_translation_18.csv
Draupadi|PER|cid_cid_683a30ddc2054e2aaaa6089b92b93626|1|km_ganguli_translation_18.csv
Draupadi|PER|cid_cid_b359615ed483445f94403bcfb40f3248|1|km_ganguli_translation_18.csv
Drona|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|2|km_ganguli_translation_18.csv
Drupada|PER|cid_cid_e1783554eff842019ef1916106dce414|1|km_ganguli_translation_18.csv
Drupada|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|1|km_ganguli_translation_18.csv
Duryodhana|PER|cid_cid_b359615ed483445f94403bcfb40f3248|5|km_ganguli_translation_18.csv
Duryodhana|PER|cid_cid_f301c27b60a0447588cfcbdc2ed7daf4|1|km_ganguli_translation_18.csv
Dwadasaha|MISC|cid_cid_27972025413b4fdc8b45f57b77602429|1|km_ganguli_translation_18.csv
Dwaita|LOC|cid_cid_683a30ddc2054e2aaaa6089b92b93626|1|km_ganguli_translation_18.csv
Earth|LOC|cid_cid_b359615ed483445f94403bcfb40f3248|1|km_ganguli_translation_18.csv
Earth|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
English|LOC|cid_cid_e6aebf3236394649944f573a93ea1ee0|1|km_ganguli_translation_18.csv
Gandharvas|MISC|cid_cid_5970162c232a422d9f0535037795501f|1|km_ganguli_translation_18.csv
Ganga|PER|cid_cid_683a30ddc2054e2aaaa6089b92b93626|1|km_ganguli_translation_18.csv
God of Wind|MISC|cid_cid_e1783554eff842019ef1916106dce414|1|km_ganguli_translation_18.csv
