name|entity|chunk_id|count|file
Dhritarashtra|PER|cid_cid_576c9edc5b1f4a8c988cee06fc93d6fb|1|km_ganguli_translation_15.csv
Dhritarashtra|PER|cid_cid_863889b770544fc9ad04d1fe8fb7607d|1|km_ganguli_translation_15.csv
Kunti|PER|cid_cid_9d636b9809564716b9f30777ba828f4f|1|km_ganguli_translation_15.csv
Vaisampayana|PER|cid_cid_926c54db2faa4c5b9a01f70d7d6f7ef8|1|km_ganguli_translation_15.csv
Dhritarashtra|PER|cid_cid_35244bd4a5a04ca1b15bc574b3ca6549|1|km_ganguli_translation_15.csv
Dhritarashtra|PER|cid_cid_c5ec0c46bc96417ba0cef4abff78e2e1|1|km_ganguli_translation_15.csv
Kunti|PER|cid_cid_745ddeed3d424e68b41dc7614d8269bf|1|km_ganguli_translation_15.csv
Narada|PER|cid_cid_2a582adc777a42b8a275002fc08857db|1|km_ganguli_translation_15.csv
Narada|PER|cid_cid_d2939402805345ed85b7609302d3b861|2|km_ganguli_translation_15.csv
Vyasa|PER|cid_cid_50b414a486ca466e9f461d048f4844e0|1|km_ganguli_translation_15.csv
Yudhishthira|PER|cid_cid_35244bd4a5a04ca1b15bc574b3ca6549|1|km_ganguli_translation_15.csv
Abhimanyu|PER|cid_cid_50b414a486ca466e9f461d048f4844e0|1|km_ganguli_translation_15.csv
Abhimanyu|PER|cid_cid_cdfe1a33bc2b4a438605b702f6b0815d|1|km_ganguli_translation_15.csv
Achala|PER|cid_cid_61a0dfb85f9e460386f08611151026ce|1|km_ganguli_translation_15.csv
Adanaruchi|MISC|cid_cid_da19d690fe454a3e8d17a17ec1d4b417|1|km_ganguli_translation_15.csv
Alayudha|PER|cid_cid_61a0dfb85f9e460386f08611151026ce|1|km_ganguli_translation_15.csv
Amvika|PER|cid_cid_01679f8711fc4f5caaeff625e160be0c|1|km_ganguli_translation_15.csv
Amvika|PER|cid_cid_01ad46e38feb44dcaa8b324328f852c8|1|km_ganguli_translation_15.csv
Amvika|PER|cid_cid_1bbb79d08e3a4daea561058fa593c716|1|km_ganguli_translation_15.csv
Amvika|PER|cid_cid_684e2924932e4d9d8c8f2d3ab00bd00f|1|km_ganguli_translation_15.csv
Amvika|PER|cid_cid_a52ae2f629104b6aa9b521a18d63377d|1|km_ganguli_translation_15.csv
Amvika|PER|cid_cid_c6cf201bcee64ae7b3192ccae0dcee9a|1|km_ganguli_translation_15.csv
Animandavya|PER|cid_cid_dd023d26c66b4a349b2496754b0abe95|1|km_ganguli_translation_15.csv
Apara|MISC|cid_cid_d036cb4dd48c4783878b4065141717fb|1|km_ganguli_translation_15.csv
Apsaras|PER|cid_cid_50b414a486ca466e9f461d048f4844e0|1|km_ganguli_translation_15.csv
Ara|MISC|cid_cid_da19d690fe454a3e8d17a17ec1d4b417|1|km_ganguli_translation_15.csv
Aralikas|MISC|cid_cid_da19d690fe454a3e8d17a17ec1d4b417|2|km_ganguli_translation_15.csv
Aralu|MISC|cid_cid_da19d690fe454a3e8d17a17ec1d4b417|1|km_ganguli_translation_15.csv
Arjuna|PER|cid_cid_01679f8711fc4f5caaeff625e160be0c|1|km_ganguli_translation_15.csv
Arjuna|PER|cid_cid_01ad46e38feb44dcaa8b324328f852c8|1|km_ganguli_translation_15.csv
Arjuna|PER|cid_cid_16aa98900743442e963013831d218c21|2|km_ganguli_translation_15.csv
Arjuna|PER|cid_cid_1bbb79d08e3a4daea561058fa593c716|1|km_ganguli_translation_15.csv
Arjuna|PER|cid_cid_596069fc6cb44db9a423a2002a934000|1|km_ganguli_translation_15.csv
