name|entity|chunk_id|count|file
Markandeya|PER|cid_cid_58a5291b9834497e849bd8e5d065219d|1|km_ganguli_translation_3.csv
Markandeya|PER|cid_cid_6181c02729d749378c6ed4301bbae464|1|km_ganguli_translation_3.csv
Markandeya|PER|cid_cid_793fd0d51a9349e0a5587b3f981d3276|1|km_ganguli_translation_3.csv
Viswadevas|MISC|cid_cid_cc446367babf40cda664958c7664982e|1|km_ganguli_translation_3.csv
Markandeya|PER|cid_cid_b7557777446943e1baff67e948ea6932|1|km_ganguli_translation_3.csv
Rishyasringa|PER|cid_cid_323a81ce31034a4a997be2779add85c2|1|km_ganguli_translation_3.csv
Vaisampayana|PER|cid_cid_25d8877c928a4f5e8639968bcb6bf6aa|1|km_ganguli_translation_3.csv
Dhritarashtra|PER|cid_cid_105f14adbcee48418c842d7e61d314e7|1|km_ganguli_translation_3.csv
Draupadi-Satyabhama Samvada) Vaisampayana|PER|cid_cid_ce14e5a496c34e9090dd0bf223e7bc41|1|km_ganguli_translation_3.csv
 O Panchali|MISC|cid_cid_498a429bc17d4e33a587e6b2db9220c3|1|km_ganguli_translation_3.csv
 Rudras|PER|cid_cid_ad1a6200566a493a95602e8961ce7863|1|km_ganguli_translation_3.csv
 Sindhu|LOC|cid_cid_5ccfdfc3c5d5451a92bb7bc1f1da2d4b|1|km_ganguli_translation_3.csv
 Tarkshya|PER|cid_cid_f5048014bb8b4c84b7fb87a6befc66cf|1|km_ganguli_translation_3.csv
 Yakshas, Rakshas|MISC|cid_cid_afed9723e2f64e1b88922137452bf276|1|km_ganguli_translation_3.csv
 the Self-create Grandsire|MISC|cid_cid_6f0d68238a754faa9d5b358ae46cd0d8|1|km_ganguli_translation_3.csv
A|MISC|cid_cid_11f89f30d16f4276811ecf1e4e6f6ad9|1|km_ganguli_translation_3.csv
Abhijit|MISC|cid_cid_e8694267aa06454da749ba274461f9d8|1|km_ganguli_translation_3.csv
Abhijit|PER|cid_cid_de844960bf014d329c1cb0d39d7789b0|1|km_ganguli_translation_3.csv
Abhimanyu|PER|cid_cid_25d8877c928a4f5e8639968bcb6bf6aa|1|km_ganguli_translation_3.csv
Abhimanyu|PER|cid_cid_42454ab1090247b9bbe2bb30315e2ddd|1|km_ganguli_translation_3.csv
Abhimanyu|PER|cid_cid_91f6a26fae1946be8cf435c0cd665729|1|km_ganguli_translation_3.csv
Abhimanyu|PER|cid_cid_c8a092c62bfb48ac99c5ec7ff424c60b|2|km_ganguli_translation_3.csv
Abhiras|MISC|cid_cid_92ec86d8c9e0463eafea5960fa794464|1|km_ganguli_translation_3.csv
Achutasthala|LOC|cid_cid_c1ee9c8456324eef939ae20ec7c66a75|1|km_ganguli_translation_3.csv
