name|entity|chunk_id|count|file
Arjuna|PER|cid_cid_0eccb5a44d4b48809a81704fd39ce5db|1|km_ganguli_translation_8.csv
Duryodhana|PER|cid_cid_0a637a75f843460cafbbe04a17c28ead|1|km_ganguli_translation_8.csv
Duryodhana|PER|cid_cid_2e6e79daafdb4731874ea4b7d9cc564e|1|km_ganguli_translation_8.csv
Duryodhana|PER|cid_cid_ffac8bf6bcf84141960cb4552a471204|1|km_ganguli_translation_8.csv
Karna|PER|cid_cid_8b8c3e2fad40417cbb50237025e86f5d|1|km_ganguli_translation_8.csv
Karna|PER|cid_cid_d6a58db8b2a74928ae7814688f6e6a88|1|km_ganguli_translation_8.csv
Karna|PER|cid_cid_eac400c3f2fd47608ffc611569fa71db|2|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_15e4b89899154fa6b603ec866dc53c8b|1|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_96e3a3fde645404f88485b2f292d5610|1|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_d5172ed65d6d47cb8905f0990e76b2bd|1|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_d6a58db8b2a74928ae7814688f6e6a88|1|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_eac400c3f2fd47608ffc611569fa71db|1|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_f176285930e14fa99a114901ed0873a3|1|km_ganguli_translation_8.csv
Shalya|PER|cid_cid_ffac8bf6bcf84141960cb4552a471204|1|km_ganguli_translation_8.csv
Vasudeva|PER|cid_cid_0eccb5a44d4b48809a81704fd39ce5db|1|km_ganguli_translation_8.csv
Yudhishthira|PER|cid_cid_71e74174b7b54797b47f94beecb17f0d|1|km_ganguli_translation_8.csv
Duryodhana|PER|cid_cid_cdbfb00dfcb64cd59d359553181773c6|1|km_ganguli_translation_8.csv
 O sire|MISC|cid_cid_96e233cfcdc74e39b15d6d2017bcfbe5|1|km_ganguli_translation_8.csv
A|MISC|cid_cid_4d5d9b3ab024443fac23ccbc1f8469e4|1|km_ganguli_translation_8.csv
Abhimanyu|PER|cid_cid_26d30cbba7d7448eb7db51b6547494b8|1|km_ganguli_translation_8.csv
Abhimanyu|PER|cid_cid_6852af46d76b412885161266c0076cc3|1|km_ganguli_translation_8.csv
Abhimanyu|PER|cid_cid_688a6821adbf4a0b816af381670c279a|1|km_ganguli_translation_8.csv
Abhishahas|MISC|cid_cid_3e636c6d4a144c19875b5e528f6d2e6f|1|km_ganguli_translation_8.csv
Acyuta|PER|cid_cid_3ec350d3c50d48c6baf4d597a37ebdfa|1|km_ganguli_translation_8.csv
Acyuta|PER|cid_cid_71e74174b7b54797b47f94beecb17f0d|2|km_ganguli_translation_8.csv
Acyuta|PER|cid_cid_9f52f972aa8443319a91a5d7e5b02a3a|1|km_ganguli_translation_8.csv
Acyuta|PER|cid_cid_dde79e62c3934ff6bf3947274f4c2199|1|km_ganguli_translation_8.csv
Acyutasthala|LOC|cid_cid_47ad13eeb8554847be649d449e3ffc98|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_0c8630e14f4a4a5e9c8c86e16d637662|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_0f23d7d90778453ba543652419dc375e|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_10f95fb4e5cf40d3ba01bc7a30b4d758|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_1612e9b18c574c608d366fd3e2b72450|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_1df3bfaddee04f089b3c100ea57414fe|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_2640d420f1444af0b767da00270fea8f|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_49698d4c7e3440a590f45002263e02e5|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_4b27264ef6ee4f43909471df15b736f0|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_4d3bfdc777884e4ea54fc405c5365358|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_77c1d48e054843d9957ec1b72e49a206|2|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_8f61668500a04ff395eab742dd938352|1|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_9330968081914924a3263cfe7cd76335|2|km_ganguli_translation_8.csv
Adhiratha|PER|cid_cid_96fb819c644841bdbabc940f3692a2c8|1|km_ganguli_translation_8.csv
