name|entity|chunk_id|count|file
Shalya|PER|cid_cid_11a647e7b81e40ee8157507fa424834f|1|km_ganguli_translation_9.csv
Shalya|PER|cid_cid_a7d76682139a404485f1e27ef3a8c39e|1|km_ganguli_translation_9.csv
 Sanat-kumara|PER|cid_cid_a73e68550c1e4f12b4b2c93fead2c44b|1|km_ganguli_translation_9.csv
A|MISC|cid_cid_35b2740dc5b5483fa4fd4f4d40b11b77|1|km_ganguli_translation_9.csv
A|PER|cid_cid_40dec1b478e24eeaaa08bacad8051d7f|1|km_ganguli_translation_9.csv
Abhimanyu|PER|cid_cid_db7dd9cbedb844feb64446efe92a3ce6|3|km_ganguli_translation_9.csv
Abhiras|PER|cid_cid_0ba65d0c989543528fd88f1524452a64|1|km_ganguli_translation_9.csv
Achyuta|MISC|cid_cid_b747373abde74a958ca1acad9fc71a95|1|km_ganguli_translation_9.csv
Adamvara|PER|cid_cid_3c07cf952fd1476aaa838239dc2ab3e1|1|km_ganguli_translation_9.csv
Adharyus|PER|cid_cid_b3b05b8d2ac14f01ae5e2717412a1060|1|km_ganguli_translation_9.csv
Adhyary|PER|cid_cid_8c5e637bee474a19af0fc3d70b601b4c|1|km_ganguli_translation_9.csv
Aditi|PER|cid_cid_e7f81a959d8b49cba0b10fa880152681|1|km_ganguli_translation_9.csv
Adityas|MISC|cid_cid_708d3b4e375b4627a07ab9ede3414320|1|km_ganguli_translation_9.csv
Adityas|MISC|cid_cid_e7f81a959d8b49cba0b10fa880152681|1|km_ganguli_translation_9.csv
Agni|PER|cid_cid_3b89c725309645ceaf4e6cd8bc92202d|4|km_ganguli_translation_9.csv
Agni|PER|cid_cid_3c07cf952fd1476aaa838239dc2ab3e1|2|km_ganguli_translation_9.csv
Agni|PER|cid_cid_40dec1b478e24eeaaa08bacad8051d7f|2|km_ganguli_translation_9.csv
Agni|PER|cid_cid_868b325658db4de98429197c6efc95a2|1|km_ganguli_translation_9.csv
Agni|PER|cid_cid_8ac87089e04348eab08102ec9cd34dd3|2|km_ganguli_translation_9.csv
Agni|PER|cid_cid_a73e68550c1e4f12b4b2c93fead2c44b|3|km_ganguli_translation_9.csv
Agni|PER|cid_cid_e7f81a959d8b49cba0b10fa880152681|1|km_ganguli_translation_9.csv
Agnihotris|MISC|cid_cid_708d3b4e375b4627a07ab9ede3414320|1|km_ganguli_translation_9.csv
Agnishtoma|MISC|cid_cid_708d3b4e375b4627a07ab9ede3414320|1|km_ganguli_translation_9.csv
Agnishutta|MISC|cid_cid_708d3b4e375b4627a07ab9ede3414320|1|km_ganguli_translation_9.csv
Agnitirtha|LOC|cid_cid_b82ffbbf7b8c424390368c0f47409352|1|km_ganguli_translation_9.csv
Airavata|PER|cid_cid_86708f0e9d72458395bd361006f43077|1|km_ganguli_translation_9.csv
Ajatasatru|PER|cid_cid_2fca44259b784098b2e7eaa7e8f5b388|1|km_ganguli_translation_9.csv
Akshauhinis|MISC|cid_cid_aa80ad18679147db83372a34278b265b|1|km_ganguli_translation_9.csv
Alambusa|PER|cid_cid_7cd42233c6dd4fab9fc11f7721a4341c|1|km_ganguli_translation_9.csv
Alambusa|PER|cid_cid_d8a035a5d90549d3bf8b62d2568227cf|1|km_ganguli_translation_9.csv
Alayudha|PER|cid_cid_d8a035a5d90549d3bf8b62d2568227cf|1|km_ganguli_translation_9.csv
Ambika|PER|cid_cid_68713abb4222456982559bc2befe26bd|1|km_ganguli_translation_9.csv
Amratakas|MISC|cid_cid_dd9ebb8d0bb6414c9ff6eca8cebfb2ea|1|km_ganguli_translation_9.csv
Andhaka|PER|cid_cid_11a647e7b81e40ee8157507fa424834f|1|km_ganguli_translation_9.csv
Angiras|PER|cid_cid_e7f81a959d8b49cba0b10fa880152681|2|km_ganguli_translation_9.csv
Ansa|PER|cid_cid_3c07cf952fd1476aaa838239dc2ab3e1|1|km_ganguli_translation_9.csv
Ansa|PER|cid_cid_e7f81a959d8b49cba0b10fa880152681|1|km_ganguli_translation_9.csv
Anuchakra|PER|cid_cid_3c07cf952fd1476aaa838239dc2ab3e1|1|km_ganguli_translation_9.csv
Anukarsha|MISC|cid_cid_fb3f6269e6654974a21aabdaad7b942a|1|km_ganguli_translation_9.csv
Anuvinda|PER|cid_cid_d8a035a5d90549d3bf8b62d2568227cf|1|km_ganguli_translation_9.csv
Ap|MISC|cid_cid_cf8b9ca5735c458287137d834910e55f|1|km_ganguli_translation_9.csv
Ape|MISC|cid_cid_05f43591b31b4d628626b27419cfe831|1|km_ganguli_translation_9.csv
Apsara Ghritachi|PER|cid_cid_f431f7b5193847eab6dccd001214b7c1|1|km_ganguli_translation_9.csv
Apsaras|MISC|cid_cid_0543c0ca54c6483f83a2789d6fe303be|1|km_ganguli_translation_9.csv
Apsaras|MISC|cid_cid_0ba65d0c989543528fd88f1524452a64|3|km_ganguli_translation_9.csv
Apsaras|MISC|cid_cid_76a960fc9ba7449fa71895c92011fb75|1|km_ganguli_translation_9.csv
Apsaras|MISC|cid_cid_cf8b9ca5735c458287137d834910e55f|1|km_ganguli_translation_9.csv
Apsaras|MISC|cid_cid_d78ac753b36743a8a2c32307ff84bd3a|1|km_ganguli_translation_9.csv
Apsaras|MISC|cid_cid_e7f81a959d8b49cba0b10fa880152681|1|km_ganguli_translation_9.csv
Ar|MISC|cid_cid_ce8b6d5ea08642899b98261170bcc13b|1|km_ganguli_translation_9.csv
Arishtasena|PER|cid_cid_98f172b410524602af8fbc6fbc1fc49b|1|km_ganguli_translation_9.csv
Arjuna|MISC|cid_cid_5e02763a5acd4d51a23e7e8fd96f2cd7|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_05f43591b31b4d628626b27419cfe831|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_0a13833fd6424a58b362a9e99320ccb0|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_14d2f037b3e04882a7919c9660f4d5e9|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_17d5f9d0cb474231af2108518508d2b9|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_19ef3e8a408d4ac69d1bfabd51906373|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_2b19eb3c69ac4fef806df4218b9bc934|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_35b2740dc5b5483fa4fd4f4d40b11b77|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_488f319016034c52bd9272d5aa992c06|2|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_4e5efde137184252b2441dc06796c094|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_4fc750e8d246450087875eecc0b37afb|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_565987575f1043ea96d6eae477195d0d|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_697b41b055d5497fb2be07db79d00f4a|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_901ef6585e08475a9369f9ac3fad58d9|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_acdbbb38fdf7421b8042dfa0d16f40c8|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_bc232787422b4fd39c53fa10d6aaaad0|2|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_c2d00ffb98b340a3a9da78ffca2c86f5|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_c87865c39691407e8fdb8874a493637c|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_e47c88f59d0b43d683f960c313557409|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_fa04d8ca475b46d296697df50a8d56c0|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_fb2f7d4939a04dd9be762e2e7da41626|1|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_fb3f6269e6654974a21aabdaad7b942a|4|km_ganguli_translation_9.csv
Arjuna|PER|cid_cid_fd1bd4527699429d842ad379c52de0e6|1|km_ganguli_translation_9.csv
Arshtishena|PER|cid_cid_0e067afaf56c470ba87a4f96554bdef9|1|km_ganguli_translation_9.csv
Arshtishena|PER|cid_cid_ce8b6d5ea08642899b98261170bcc13b|2|km_ganguli_translation_9.csv
Artayani |PER|cid_cid_0a13833fd6424a58b362a9e99320ccb0|1|km_ganguli_translation_9.csv
Aruna|LOC|cid_cid_c2671fc913314c30b11a3dccdfa0adab|3|km_ganguli_translation_9.csv
Arundhati|PER|cid_cid_25ed66b380ca4efba547d5239ad360ee|5|km_ganguli_translation_9.csv
Aryaman|PER|cid_cid_e7f81a959d8b49cba0b10fa880152681|1|km_ganguli_translation_9.csv
Ashvatthama|PER|cid_cid_0a13833fd6424a58b362a9e99320ccb0|2|km_ganguli_translation_9.csv
Ashvatthama|PER|cid_cid_0e9f8e9be6d84b0293a99ff6b020c45f|1|km_ganguli_translation_9.csv
Ashvatthama|PER|cid_cid_2058fe38f6194d6d87bbd8861264698f|1|km_ganguli_translation_9.csv
Ashvatthama|PER|cid_cid_2f12f7875fc74c12a154fcbb47d9795f|1|km_ganguli_translation_9.csv
Ashvatthama|PER|cid_cid_3279df26f32b4867aba23325e115fef5|1|km_ganguli_translation_9.csv
