name|entity|chunk_id|count|file
Dhritarashtra|PER|cid_cid_7b1de81fadf345308b24b27835490edc|1|km_ganguli_translation_7.csv
Arjuna|PER|cid_cid_9493ab245e32484b975c76b473f88c2f|1|km_ganguli_translation_7.csv
Arjuna|PER|cid_cid_a5be928e4bcd4d78963eb6b84e5434e3|1|km_ganguli_translation_7.csv
Arjuna|PER|cid_cid_bc28fc6892e34bf883e4c2ef61122024|1|km_ganguli_translation_7.csv
Bhima|PER|cid_cid_03b24c1d55eb4765a14668a7388b63f4|1|km_ganguli_translation_7.csv
Brahma|PER|cid_cid_4cf9424955e44143b9ab8760ded580e4|1|km_ganguli_translation_7.csv
Dhrishtadyumna|PER|cid_cid_507cfbb591bc495aa1d191f142218210|1|km_ganguli_translation_7.csv
Drona|PER|cid_cid_8734b10aa7ea404d829a6fc7b06b51da|1|km_ganguli_translation_7.csv
Drona|PER|cid_cid_d950fa8443fb4346afcc851e0389cebb|1|km_ganguli_translation_7.csv
Drona|PER|cid_cid_ea960195f5524be7b097a3dd67ddb342|1|km_ganguli_translation_7.csv
Duryodhana|PER|cid_cid_8734b10aa7ea404d829a6fc7b06b51da|1|km_ganguli_translation_7.csv
Duryodhana|PER|cid_cid_ba329dfc3fc044fb9981687aafdb82a3|1|km_ganguli_translation_7.csv
Karna|PER|cid_cid_ba329dfc3fc044fb9981687aafdb82a3|2|km_ganguli_translation_7.csv
Rudra|PER|cid_cid_4cf9424955e44143b9ab8760ded580e4|1|km_ganguli_translation_7.csv
Satyaki|PER|cid_cid_9510d54e89134bf8b31c2e45f299d984|1|km_ganguli_translation_7.csv
Satyaki|PER|cid_cid_f638b54492474d47b6a0c4ccd1bbd93e|1|km_ganguli_translation_7.csv
Sthanu|PER|cid_cid_4cf9424955e44143b9ab8760ded580e4|1|km_ganguli_translation_7.csv
Vasudeva|PER|cid_cid_cb977468184d43cb80a137923320e271|1|km_ganguli_translation_7.csv
Yudhi|PER|cid_cid_f14ab3b81fa5448b9ed7a6b5d0a87949|1|km_ganguli_translation_7.csv
Yudhishthira|PER|cid_cid_446472b12c8b447da0097b72175f1987|1|km_ganguli_translation_7.csv
Kuru|PER|cid_cid_00b9aade19424a3f8ff462290d1f61ad|1|km_ganguli_translation_7.csv
Yuga|MISC|cid_cid_a1df844dd3fe420fb09763a428a2763f|1|km_ganguli_translation_7.csv
 Andhaka|PER|cid_cid_6ca042b58bbf40f7b407f8595fdb26e4|1|km_ganguli_translation_7.csv
 Taraka|PER|cid_cid_5a2484dbfc5f486987ce1e8b9c95e59d|1|km_ganguli_translation_7.csv
 Vala|PER|cid_cid_cc6400cd7f7c46ada4c614234b9e71a5|1|km_ganguli_translation_7.csv
 Jaya|PER|cid_cid_62abe36a10f94adba0f5c4e39afddd5f|1|km_ganguli_translation_7.csv
A|MISC|cid_cid_49f43f45e4ec4448b473988e5ab99179|1|km_ganguli_translation_7.csv
A|MISC|cid_cid_c08bc72bd4394ef0b1917dfaee49a85c|1|km_ganguli_translation_7.csv
A|MISC|cid_cid_d236f12f7b7c485cb2c0ae7a5e079712|1|km_ganguli_translation_7.csv
A|MISC|cid_cid_f7d9053536fe41e39e42852ef6cbc82f|1|km_ganguli_translation_7.csv
Abhaya|PER|cid_cid_12d3f5a2869345c5af0cc933fb403fcd|1|km_ganguli_translation_7.csv
Abhaya|PER|cid_cid_1516c7c78bf64b4fbe74af6f2bd1cb07|1|km_ganguli_translation_7.csv
Abhi|MISC|cid_cid_6dd95e95223146178aa4487c118b9145|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_0b66c8a2b2aa4eb0b1d16d3cd81d3c1a|7|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_0c7d960ab0f844988e1880800d89c5e4|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_165cdec579144277a4fd55409553ef3c|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_1fd9fd7f692c47949e9f1d44b6d164cd|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_20f2de02545845b4bd2cbb7928d60b23|4|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_21d95220a03c481d80b69f8b3b87d8bf|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_2c34ac6bad61467bb0fe2adfe3a99cd3|7|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_3545adb4392341b8abcb007ef0d7e5a5|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_3af2041381904e06b1c54a01e4a9e5d4|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_446472b12c8b447da0097b72175f1987|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_4e999b1573044b039767a0bd674e9d78|3|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_6be506e56ba540baa32760dd238a6142|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_6ca042b58bbf40f7b407f8595fdb26e4|4|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_6d83928ba7024a9ebe0ca80d21f56be2|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_6d9e54fc62ad4a24b3b1cbf5b7467c5e|4|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_7baf04ffe3a04ee88b3917a6a1469cb2|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_8acf4f125fe6455b8bc2c7a4f7a98edc|2|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_90fbea0435554735a3d83db86811cd9a|6|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_912190fc841f49349ee098b7b543a36e|4|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_95f24ce66bb84dadb13fd0e77f79870d|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_9ddf30d86f7144aa8b536d379bfae6f1|1|km_ganguli_translation_7.csv
Abhimanyu|PER|cid_cid_a426a8bc61d34b29b85ac3e497bb298e|1|km_ganguli_translation_7.csv
